order_id,order_date,customer_id,campaign_phase,customer_type,acquisition_channel,primary_product,footwear_revenue,adjacent_product_revenue,total_order_revenue,units,email_opt_in,sms_opt_in,returned
ORD0010557,2026-04-20,C006391,Post-campaign,New,Paid Search,Genesis,153.28,0.0,153.28,1,False,False,False
ORD0010558,2026-04-20,C005755,Post-campaign,Existing,Organic,Speedcross,126.35,0.0,126.35,1,True,False,False
ORD0010559,2026-04-20,C006392,Post-campaign,New,Paid Search,Speedcross,162.52,0.0,162.52,1,True,False,False
ORD0010560,2026-04-20,C003120,Post-campaign,Existing,Paid Search,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0010561,2026-04-20,C003354,Post-campaign,Existing,Direct,Speedcross,133.95,0.0,133.95,1,True,False,False
ORD0010562,2026-04-20,C001994,Post-campaign,Existing,Organic,Genesis,161.94,0.0,161.94,1,True,True,False
ORD0010563,2026-04-20,C006393,Post-campaign,New,Paid Search,Genesis,150.65,0.0,150.65,1,True,False,False
ORD0010564,2026-04-20,C002209,Post-campaign,Existing,Direct,Sense Ride,130.12,0.0,130.12,1,False,False,False
ORD0010565,2026-04-20,C005094,Post-campaign,Existing,Organic,Sense Ride,126.76,0.0,126.76,1,True,False,False
ORD0010566,2026-04-20,C003236,Post-campaign,Existing,Paid Social,Speedcross,164.81,0.0,164.81,1,True,False,False
ORD0010567,2026-04-20,C004737,Post-campaign,Existing,Email,Trail Apparel,0.0,80.64,80.64,1,False,False,False
ORD0010568,2026-04-20,C004475,Post-campaign,Existing,Email,Sense Ride,128.72,63.15,191.87,2,True,False,False
ORD0010569,2026-04-20,C006394,Post-campaign,New,Paid Social,Sense Ride,129.61,0.0,129.61,1,True,True,False
ORD0010570,2026-04-20,C001417,Post-campaign,Existing,Direct,Genesis,163.34,0.0,163.34,1,True,False,False
ORD0010571,2026-04-20,C000774,Post-campaign,Existing,Email,Sense Ride,135.0,0.0,135.0,1,False,False,False
ORD0010572,2026-04-20,C005989,Post-campaign,Existing,Paid Social,Trail Accessories,0.0,58.45,58.45,1,False,True,False
ORD0010573,2026-04-21,C004547,Post-campaign,Existing,SMS,Trail Accessories,0.0,46.79,46.79,1,True,False,False
ORD0010574,2026-04-21,C006395,Post-campaign,New,Paid Social,Trail Accessories,0.0,46.04,46.04,1,True,False,False
ORD0010575,2026-04-21,C001144,Post-campaign,Existing,Paid Search,Ultra Glide 15,169.52,0.0,169.52,1,False,False,False
ORD0010576,2026-04-21,C006396,Post-campaign,New,Paid Social,Genesis,160.57,0.0,160.57,1,True,True,False
ORD0010577,2026-04-21,C004716,Post-campaign,Existing,Email,Trail Accessories,0.0,33.55,33.55,1,True,True,False
ORD0010578,2026-04-21,C005609,Post-campaign,Existing,Email,Sense Ride,134.84,0.0,134.84,1,False,False,False
ORD0010579,2026-04-21,C005272,Post-campaign,Existing,Email,Genesis,162.01,0.0,162.01,1,True,False,False
ORD0010580,2026-04-21,C006397,Post-campaign,New,Paid Search,Trail Apparel,0.0,70.18,70.18,1,True,False,False
ORD0010581,2026-04-21,C002690,Post-campaign,Existing,Direct,Genesis,166.81,0.0,166.81,1,True,False,False
ORD0010582,2026-04-21,C003908,Post-campaign,Existing,Direct,Sense Ride,138.43,0.0,138.43,1,True,True,False
ORD0010583,2026-04-21,C003121,Post-campaign,Existing,Paid Social,Trail Apparel,0.0,76.05,76.05,1,True,False,False
ORD0010584,2026-04-21,C000873,Post-campaign,Existing,Paid Search,Ultra Glide 15,0.0,0.0,0.0,1,False,False,True
ORD0010585,2026-04-21,C001797,Post-campaign,Existing,Email,Sense Ride,128.21,0.0,128.21,1,False,False,False
ORD0010586,2026-04-21,C001443,Post-campaign,Existing,Direct,Trail Apparel,0.0,57.57,57.57,1,False,True,False
ORD0010587,2026-04-21,C005172,Post-campaign,Existing,Email,Genesis,168.15,0.0,168.15,1,False,False,False
ORD0010588,2026-04-21,C006008,Post-campaign,Existing,Paid Search,Speedcross,157.98,0.0,157.98,1,True,False,False
ORD0010589,2026-04-21,C000514,Post-campaign,Existing,Email,Trail Accessories,0.0,45.69,45.69,1,False,True,False
ORD0010590,2026-04-21,C004887,Post-campaign,Existing,Paid Search,Genesis,144.37,0.0,144.37,1,True,False,False
ORD0010591,2026-04-21,C001540,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,39.7,39.7,1,False,True,False
ORD0010592,2026-04-21,C000256,Post-campaign,Existing,Paid Social,Sense Ride,147.09,0.0,147.09,1,True,False,False
ORD0010593,2026-04-21,C006398,Post-campaign,New,Paid Social,Genesis,174.02,0.0,174.02,1,False,False,False
ORD0010594,2026-04-21,C003765,Post-campaign,Existing,Paid Search,Speedcross,130.47,42.35,172.82,2,False,False,False
ORD0010595,2026-04-21,C006399,Post-campaign,New,Paid Social,Speedcross,133.46,0.0,133.46,1,True,True,False
ORD0010596,2026-04-21,C004875,Post-campaign,Existing,Email,Sense Ride,123.67,0.0,123.67,1,False,True,False
ORD0010597,2026-04-21,C006400,Post-campaign,New,Paid Social,Genesis,166.36,0.0,166.36,1,True,True,False
ORD0010598,2026-04-21,C005600,Post-campaign,Existing,Paid Search,Sense Ride,142.79,0.0,142.79,1,False,False,False
ORD0010599,2026-04-21,C006164,Post-campaign,Existing,Organic,Genesis,164.56,58.43,222.99,2,True,True,False
ORD0010600,2026-04-21,C006401,Post-campaign,New,Paid Social,Sense Ride,145.27,0.0,145.27,1,True,False,False
ORD0010601,2026-04-21,C002349,Post-campaign,Existing,Paid Search,Ultra Glide 15,0.0,80.74,80.74,2,False,False,True
ORD0010602,2026-04-21,C005519,Post-campaign,Existing,Email,Speedcross,141.21,0.0,141.21,1,True,True,False
ORD0010603,2026-04-21,C004100,Post-campaign,Existing,Direct,Sense Ride,148.14,0.0,148.14,1,False,False,False
ORD0010604,2026-04-21,C006402,Post-campaign,New,Paid Social,Speedcross,148.87,0.0,148.87,1,True,True,False
ORD0010605,2026-04-21,C002889,Post-campaign,Existing,Email,Genesis,150.64,0.0,150.64,1,True,False,False
ORD0010606,2026-04-21,C005407,Post-campaign,Existing,Paid Search,Genesis,146.93,0.0,146.93,1,True,False,False
ORD0010607,2026-04-21,C001694,Post-campaign,Existing,Email,Trail Apparel,0.0,121.09,121.09,1,True,False,False
ORD0010608,2026-04-21,C004366,Post-campaign,Existing,Organic,Speedcross,0.0,0.0,0.0,1,False,False,True
ORD0010609,2026-04-21,C001080,Post-campaign,Existing,Direct,Genesis,155.19,0.0,155.19,1,False,True,False
ORD0010610,2026-04-21,C004568,Post-campaign,Existing,Email,Ultra Glide 15,166.46,0.0,166.46,1,False,True,False
ORD0010611,2026-04-21,C001471,Post-campaign,Existing,Direct,Trail Accessories,0.0,34.5,34.5,1,True,True,False
ORD0010612,2026-04-21,C004073,Post-campaign,Existing,Organic,Genesis,166.73,0.0,166.73,1,False,True,False
ORD0010613,2026-04-21,C003001,Post-campaign,Existing,Organic,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0010614,2026-04-21,C001849,Post-campaign,Existing,Affiliate,Speedcross,149.03,0.0,149.03,1,False,False,False
ORD0010615,2026-04-21,C004024,Post-campaign,Existing,SMS,Ultra Glide 15,173.36,0.0,173.36,1,False,False,False
ORD0010616,2026-04-21,C006403,Post-campaign,New,Paid Social,Genesis,180.41,0.0,180.41,1,True,False,False
ORD0010617,2026-04-21,C004275,Post-campaign,Existing,SMS,Sense Ride,134.98,53.68,188.66,2,False,False,False
ORD0010618,2026-04-21,C002054,Post-campaign,Existing,Email,Trail Accessories,0.0,44.78,44.78,1,True,False,False
ORD0010619,2026-04-21,C005613,Post-campaign,Existing,Paid Search,Speedcross,0.0,120.48,120.48,3,False,False,True
ORD0010620,2026-04-21,C006404,Post-campaign,New,Paid Social,Speedcross,146.76,0.0,146.76,1,True,False,False
ORD0010621,2026-04-21,C001842,Post-campaign,Existing,Email,Trail Apparel,0.0,63.02,63.02,1,False,False,False
ORD0010622,2026-04-21,C001536,Post-campaign,Existing,Direct,Ultra Glide 15,165.53,0.0,165.53,1,False,True,False
ORD0010623,2026-04-21,C000624,Post-campaign,Existing,Affiliate,Trail Accessories,0.0,51.65,51.65,1,False,False,False
ORD0010624,2026-04-21,C001598,Post-campaign,Existing,Paid Search,Trail Accessories,0.0,39.44,39.44,1,True,False,False
ORD0010625,2026-04-21,C006405,Post-campaign,New,Paid Search,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010626,2026-04-21,C006197,Post-campaign,Existing,Email,Trail Apparel,0.0,124.23,124.23,1,True,False,False
ORD0010627,2026-04-21,C003505,Post-campaign,Existing,Email,Trail Apparel,0.0,74.23,74.23,1,True,False,False
ORD0010628,2026-04-21,C001464,Post-campaign,Existing,Organic,Sense Ride,126.53,59.09,185.62,2,False,False,False
ORD0010629,2026-04-21,C006038,Post-campaign,Existing,Paid Search,Sense Ride,139.36,0.0,139.36,1,False,False,False
ORD0010630,2026-04-21,C006406,Post-campaign,New,Organic,Trail Apparel,0.0,45.63,45.63,1,True,True,False
ORD0010631,2026-04-21,C001613,Post-campaign,Existing,Email,Sense Ride,135.28,0.0,135.28,1,True,False,False
ORD0010632,2026-04-21,C003452,Post-campaign,Existing,SMS,Speedcross,136.35,51.86,188.21,2,False,False,False
ORD0010633,2026-04-21,C006407,Post-campaign,New,Organic,Sense Ride,141.14,0.0,141.14,1,False,True,False
ORD0010634,2026-04-21,C006408,Post-campaign,New,Direct,Sense Ride,145.2,0.0,145.2,1,True,False,False
ORD0010635,2026-04-21,C006409,Post-campaign,New,Paid Social,Genesis,0.0,0.0,0.0,1,True,False,True
ORD0010636,2026-04-21,C006410,Post-campaign,New,Paid Social,Sense Ride,134.81,0.0,134.81,1,True,False,False
ORD0010637,2026-04-21,C005148,Post-campaign,Existing,Organic,Genesis,0.0,0.0,0.0,1,True,True,True
ORD0010638,2026-04-21,C006411,Post-campaign,New,Paid Search,Genesis,162.48,0.0,162.48,1,True,False,False
ORD0010639,2026-04-21,C006412,Post-campaign,New,Paid Search,Sense Ride,124.23,0.0,124.23,1,True,False,False
ORD0010640,2026-04-21,C006413,Post-campaign,New,Paid Social,Speedcross,147.37,0.0,147.37,1,True,False,False
ORD0010641,2026-04-21,C005160,Post-campaign,Existing,Email,Speedcross,153.98,0.0,153.98,1,True,False,False
ORD0010642,2026-04-21,C000796,Post-campaign,Existing,Organic,Ultra Glide 15,0.0,95.03,95.03,3,True,True,True
ORD0010643,2026-04-21,C006414,Post-campaign,New,Paid Social,Genesis,145.45,43.83,189.28,2,True,True,False
ORD0010644,2026-04-21,C002424,Post-campaign,Existing,Email,Speedcross,139.89,0.0,139.89,1,False,False,False
ORD0010645,2026-04-21,C002590,Post-campaign,Existing,Email,Trail Apparel,0.0,0.0,0.0,1,True,False,True
ORD0010646,2026-04-21,C000759,Post-campaign,Existing,Affiliate,Speedcross,153.24,63.03,216.27,2,False,True,False
ORD0010647,2026-04-21,C006147,Post-campaign,Existing,Affiliate,Speedcross,157.23,0.0,157.23,1,True,False,False
ORD0010648,2026-04-21,C002873,Post-campaign,Existing,Organic,Trail Apparel,0.0,57.96,57.96,1,True,True,False
ORD0010649,2026-04-21,C006415,Post-campaign,New,Affiliate,Speedcross,131.11,0.0,131.11,1,True,False,False
ORD0010650,2026-04-21,C000007,Post-campaign,Existing,Direct,Ultra Glide 15,165.1,69.6,234.7,2,False,False,False
ORD0010651,2026-04-21,C000972,Post-campaign,Existing,Organic,Speedcross,143.39,0.0,143.39,1,False,True,False
ORD0010652,2026-04-21,C006416,Post-campaign,New,SMS,Genesis,178.3,0.0,178.3,1,True,False,False
ORD0010653,2026-04-21,C002467,Post-campaign,Existing,Email,Ultra Glide 15,0.0,52.57,52.57,2,False,False,True
ORD0010654,2026-04-21,C000794,Post-campaign,Existing,Email,Trail Apparel,0.0,54.81,54.81,1,False,True,False
ORD0010655,2026-04-21,C006417,Post-campaign,New,Paid Social,Genesis,163.67,49.04,212.71,2,True,False,False
ORD0010656,2026-04-21,C003743,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,75.58,75.58,1,True,False,False
ORD0010657,2026-04-21,C006405,Post-campaign,Existing,Paid Social,Ultra Glide 15,168.25,0.0,168.25,1,False,False,False
ORD0010658,2026-04-21,C001946,Post-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,True,True,True
ORD0010659,2026-04-21,C006418,Post-campaign,New,Organic,Trail Accessories,0.0,46.13,46.13,1,False,False,False
ORD0010660,2026-04-21,C001299,Post-campaign,Existing,Organic,Genesis,158.13,0.0,158.13,1,True,True,False
ORD0010661,2026-04-21,C006419,Post-campaign,New,Paid Search,Trail Apparel,0.0,48.87,48.87,1,True,False,False
ORD0010662,2026-04-21,C003698,Post-campaign,Existing,SMS,Genesis,172.09,0.0,172.09,1,True,False,False
ORD0010663,2026-04-21,C001222,Post-campaign,Existing,Organic,Ultra Glide 15,168.77,0.0,168.77,1,False,False,False
ORD0010664,2026-04-21,C006420,Post-campaign,New,Paid Search,Speedcross,147.14,0.0,147.14,1,False,False,False
ORD0010665,2026-04-21,C004913,Post-campaign,Existing,Paid Search,Speedcross,145.12,0.0,145.12,1,True,True,False
ORD0010666,2026-04-21,C004594,Post-campaign,Existing,Email,Speedcross,157.08,40.54,197.62,2,True,True,False
ORD0010667,2026-04-21,C003060,Post-campaign,Existing,Organic,Trail Accessories,0.0,55.16,55.16,1,True,False,False
ORD0010668,2026-04-22,C006421,Post-campaign,New,SMS,Sense Ride,121.82,0.0,121.82,1,True,False,False
ORD0010669,2026-04-22,C001865,Post-campaign,Existing,Email,Trail Apparel,0.0,83.97,83.97,1,True,True,False
ORD0010670,2026-04-22,C004036,Post-campaign,Existing,Affiliate,Genesis,142.34,0.0,142.34,1,True,False,False
ORD0010671,2026-04-22,C004788,Post-campaign,Existing,Paid Search,Ultra Glide 15,175.88,0.0,175.88,1,True,False,False
ORD0010672,2026-04-22,C001113,Post-campaign,Existing,Email,Ultra Glide 15,170.24,28.87,199.11,2,False,False,False
ORD0010673,2026-04-22,C006422,Post-campaign,New,Paid Search,Genesis,151.25,0.0,151.25,1,True,False,False
ORD0010674,2026-04-22,C002649,Post-campaign,Existing,Email,Sense Ride,134.5,72.06,206.56,2,False,True,False
ORD0010675,2026-04-22,C000268,Post-campaign,Existing,SMS,Trail Accessories,0.0,28.97,28.97,1,True,False,False
ORD0010676,2026-04-22,C003516,Post-campaign,Existing,Email,Sense Ride,151.32,28.2,179.52,2,False,True,False
ORD0010677,2026-04-22,C006423,Post-campaign,New,Paid Social,Sense Ride,152.86,0.0,152.86,1,False,True,False
ORD0010678,2026-04-22,C001254,Post-campaign,Existing,Paid Social,Genesis,163.64,0.0,163.64,1,False,False,False
ORD0010679,2026-04-22,C006030,Post-campaign,Existing,Direct,Trail Apparel,0.0,82.54,82.54,1,True,False,False
ORD0010680,2026-04-22,C000582,Post-campaign,Existing,Email,Speedcross,144.18,0.0,144.18,1,True,False,False
ORD0010681,2026-04-22,C006380,Post-campaign,Existing,Organic,Sense Ride,140.07,0.0,140.07,1,True,False,False
ORD0010682,2026-04-22,C001479,Post-campaign,Existing,Paid Search,Sense Ride,124.29,87.23,211.52,2,True,False,False
ORD0010683,2026-04-22,C001276,Post-campaign,Existing,Email,Speedcross,162.11,48.03,210.14,2,True,False,False
ORD0010684,2026-04-22,C004589,Post-campaign,Existing,Email,Ultra Glide 15,0.0,80.39,80.39,2,False,False,True
ORD0010685,2026-04-22,C002588,Post-campaign,Existing,Organic,Ultra Glide 15,0.0,0.0,0.0,1,False,True,True
ORD0010686,2026-04-22,C003696,Post-campaign,Existing,Email,Sense Ride,148.1,0.0,148.1,1,False,False,False
ORD0010687,2026-04-22,C002618,Post-campaign,Existing,Email,Ultra Glide 15,171.95,75.07,247.02,2,False,True,False
ORD0010688,2026-04-22,C003885,Post-campaign,Existing,Email,Ultra Glide 15,175.49,0.0,175.49,1,False,False,False
ORD0010689,2026-04-22,C001947,Post-campaign,Existing,Direct,Trail Apparel,0.0,88.91,88.91,1,False,False,False
ORD0010690,2026-04-22,C005854,Post-campaign,Existing,Paid Social,Speedcross,146.95,0.0,146.95,1,False,False,False
ORD0010691,2026-04-22,C001115,Post-campaign,Existing,Organic,Speedcross,133.33,0.0,133.33,1,True,True,False
ORD0010692,2026-04-22,C002712,Post-campaign,Existing,Email,Ultra Glide 15,171.32,0.0,171.32,1,False,True,False
ORD0010693,2026-04-22,C004417,Post-campaign,Existing,Email,Genesis,160.18,0.0,160.18,1,True,False,False
ORD0010694,2026-04-22,C004975,Post-campaign,Existing,Direct,Trail Accessories,0.0,56.44,56.44,1,True,False,False
ORD0010695,2026-04-22,C004020,Post-campaign,Existing,Email,Genesis,156.09,0.0,156.09,1,True,False,False
ORD0010696,2026-04-22,C002689,Post-campaign,Existing,Direct,Sense Ride,152.96,0.0,152.96,1,False,False,False
ORD0010697,2026-04-22,C000066,Post-campaign,Existing,Paid Search,Ultra Glide 15,169.33,0.0,169.33,1,False,False,False
ORD0010698,2026-04-22,C006424,Post-campaign,New,Paid Search,Sense Ride,147.0,0.0,147.0,1,False,True,False
ORD0010699,2026-04-22,C000890,Post-campaign,Existing,Affiliate,Sense Ride,148.96,107.08,256.04,2,True,True,False
ORD0010700,2026-04-22,C002178,Post-campaign,Existing,Paid Search,Ultra Glide 15,175.74,48.29,224.03,2,True,False,False
ORD0010701,2026-04-22,C002705,Post-campaign,Existing,Affiliate,Trail Apparel,0.0,70.32,70.32,1,False,False,False
ORD0010702,2026-04-22,C006425,Post-campaign,New,Paid Search,Sense Ride,0.0,0.0,0.0,1,False,False,True
ORD0010703,2026-04-22,C000312,Post-campaign,Existing,Paid Social,Genesis,162.18,0.0,162.18,1,False,False,False
ORD0010704,2026-04-22,C006426,Post-campaign,New,Direct,Speedcross,140.25,0.0,140.25,1,True,True,False
ORD0010705,2026-04-22,C003916,Post-campaign,Existing,Organic,Sense Ride,132.99,0.0,132.99,1,True,False,False
ORD0010706,2026-04-22,C003003,Post-campaign,Existing,Direct,Sense Ride,141.53,0.0,141.53,1,True,False,False
ORD0010707,2026-04-22,C003979,Post-campaign,Existing,Email,Sense Ride,142.22,0.0,142.22,1,False,False,False
ORD0010708,2026-04-22,C001427,Post-campaign,Existing,Email,Genesis,0.0,57.81,57.81,2,False,False,True
ORD0010709,2026-04-22,C006427,Post-campaign,New,Paid Search,Genesis,155.25,0.0,155.25,1,False,True,False
ORD0010710,2026-04-22,C000988,Post-campaign,Existing,Paid Search,Speedcross,147.06,0.0,147.06,1,True,False,False
ORD0010711,2026-04-22,C003968,Post-campaign,Existing,Paid Search,Genesis,177.39,99.83,277.22,2,False,True,False
ORD0010712,2026-04-22,C000987,Post-campaign,Existing,Organic,Ultra Glide 15,167.52,0.0,167.52,1,False,False,False
ORD0010713,2026-04-22,C000796,Post-campaign,Existing,SMS,Sense Ride,0.0,49.75,49.75,2,True,False,True
ORD0010714,2026-04-22,C002214,Post-campaign,Existing,Affiliate,Sense Ride,138.99,53.53,192.52,2,False,False,False
ORD0010715,2026-04-22,C000008,Post-campaign,Existing,Direct,Sense Ride,128.86,82.46,211.32,2,True,False,False
ORD0010716,2026-04-22,C006428,Post-campaign,New,Paid Search,Sense Ride,133.24,0.0,133.24,1,False,False,False
ORD0010717,2026-04-22,C004413,Post-campaign,Existing,Direct,Speedcross,134.12,0.0,134.12,1,False,False,False
ORD0010718,2026-04-22,C006429,Post-campaign,New,Paid Social,Speedcross,148.41,0.0,148.41,1,True,True,False
ORD0010719,2026-04-22,C006430,Post-campaign,New,Paid Social,Trail Apparel,0.0,0.0,0.0,1,False,False,True
ORD0010720,2026-04-22,C006431,Post-campaign,New,Organic,Sense Ride,127.68,52.25,179.92,2,False,False,False
ORD0010721,2026-04-22,C004495,Post-campaign,Existing,Direct,Sense Ride,141.67,0.0,141.67,1,True,False,False
ORD0010722,2026-04-22,C005525,Post-campaign,Existing,Email,Speedcross,147.04,0.0,147.04,1,True,True,False
ORD0010723,2026-04-22,C001589,Post-campaign,Existing,Direct,Sense Ride,127.56,0.0,127.56,1,True,False,False
ORD0010724,2026-04-22,C006432,Post-campaign,New,Paid Search,Trail Apparel,0.0,100.38,100.38,1,False,False,False
ORD0010725,2026-04-22,C004464,Post-campaign,Existing,Paid Search,Sense Ride,146.94,0.0,146.94,1,False,False,False
ORD0010726,2026-04-22,C005800,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,99.3,99.3,1,True,True,False
ORD0010727,2026-04-22,C000357,Post-campaign,Existing,Email,Trail Apparel,0.0,104.2,104.2,1,False,True,False
ORD0010728,2026-04-22,C004629,Post-campaign,Existing,Direct,Genesis,0.0,0.0,0.0,1,True,False,True
ORD0010729,2026-04-22,C006433,Post-campaign,New,Paid Search,Trail Apparel,0.0,79.58,79.58,1,False,False,False
ORD0010730,2026-04-22,C006036,Post-campaign,Existing,Paid Social,Speedcross,159.08,0.0,159.08,1,False,False,False
ORD0010731,2026-04-22,C003051,Post-campaign,Existing,Email,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0010732,2026-04-22,C006434,Post-campaign,New,Paid Search,Genesis,155.98,0.0,155.98,1,False,True,False
ORD0010733,2026-04-22,C003254,Post-campaign,Existing,SMS,Genesis,162.49,0.0,162.49,1,False,False,False
ORD0010734,2026-04-22,C001856,Post-campaign,Existing,Direct,Sense Ride,150.99,17.75,168.74,2,False,False,False
ORD0010735,2026-04-22,C001971,Post-campaign,Existing,Affiliate,Genesis,177.16,0.0,177.16,1,False,False,False
ORD0010736,2026-04-22,C002897,Post-campaign,Existing,Organic,Trail Apparel,0.0,57.8,57.8,1,False,False,False
ORD0010737,2026-04-22,C004884,Post-campaign,Existing,Organic,Sense Ride,147.21,0.0,147.21,1,True,False,False
ORD0010738,2026-04-22,C005708,Post-campaign,Existing,Paid Search,Genesis,164.7,0.0,164.7,1,True,False,False
ORD0010739,2026-04-22,C005027,Post-campaign,Existing,Organic,Trail Apparel,0.0,58.65,58.65,1,False,True,False
ORD0010740,2026-04-22,C004713,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,75.08,75.08,1,False,False,False
